claim_id,claim,evidence,label
2959,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.","Orrell says that the range of future increase in temperature suggested by the IPCC rather represents a social consensus in the climate community, but adds ""we are having a dangerous effect on the climate"".",REFUTES
2959,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.",It is likely that greenhouse gases would have caused more warming than we have observed if not for the cooling effects of volcanic and human-caused aerosols.,REFUTES
2959,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.","Since the mid-20th century, most of the observed warming is ""likely"" (greater than 66% probability, based on expert judgement) due to human activities.",REFUTES
2959,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.","The Intergovernmental Panel on Climate Change said the likelihood was 90 percent to 99 percent that emissions of heat-trapping greenhouse gases like carbon dioxide, spewed from tailpipes and smokestacks, were the dominant cause of the observed warming of the last 50 years.",REFUTES
2966,"Over the three years from 1979 to 1982 when CO2 emissions were decreasing due to the rapid increase in the price of oil that drastically reduced consumption, there was no change in the rate of increase in atmospheric concentration of CO2 proving that humans were not the primary source for the increase in concentration.'","While CO 2 absorption and release is always happening as a result of natural processes, the recent rise in CO 2 levels in the atmosphere is known to be mainly due to human (anthropogenic) activity.",REFUTES
2966,"Over the three years from 1979 to 1982 when CO2 emissions were decreasing due to the rapid increase in the price of oil that drastically reduced consumption, there was no change in the rate of increase in atmospheric concentration of CO2 proving that humans were not the primary source for the increase in concentration.'",Combustion of fossil fuels and deforestation have caused the atmospheric concentration of carbon dioxide to increase by about 43% since the beginning of the age of industrialization.,REFUTES
2966,"Over the three years from 1979 to 1982 when CO2 emissions were decreasing due to the rapid increase in the price of oil that drastically reduced consumption, there was no change in the rate of increase in atmospheric concentration of CO2 proving that humans were not the primary source for the increase in concentration.'","Between the period 1970 to 2004, greenhouse gas emissions (measured in CO 2-equivalent) increased at an average rate of 1.6% per year, with CO 2 emissions from the use of fossil fuels growing at a rate of 1.9% per year.",REFUTES
2966,"Over the three years from 1979 to 1982 when CO2 emissions were decreasing due to the rapid increase in the price of oil that drastically reduced consumption, there was no change in the rate of increase in atmospheric concentration of CO2 proving that humans were not the primary source for the increase in concentration.'","Human activities, primarily the burning of fossil fuels (coal, oil, and natural gas), and secondarily the clearing of land, have increased the concentration of carbon dioxide, methane, and other heat-trapping (""greenhouse"") gases in the atmosphere...There is international scientific consensus that most of the warming observed over the last 50 years is attributable to human activities.",REFUTES
2966,"Over the three years from 1979 to 1982 when CO2 emissions were decreasing due to the rapid increase in the price of oil that drastically reduced consumption, there was no change in the rate of increase in atmospheric concentration of CO2 proving that humans were not the primary source for the increase in concentration.'","After the oil shocks of 1973 and 1979, during which the price of oil increased from 5 to 45 US dollars per barrel, there was a shift away from oil.",REFUTES
2967,The contribution of waste heat to the global climate is 0.028 W/m2.,"In cities this source typically contributes 15–50 W/m2 to the local heat balance, and several hundred W/m2 in the center of large cities in cold climates and industrial areas.""",SUPPORTS
2967,The contribution of waste heat to the global climate is 0.028 W/m2.,Anthropogenic heat is a much smaller contributor to global warming than are greenhouse gases.,SUPPORTS
2967,The contribution of waste heat to the global climate is 0.028 W/m2.,"For example, waste heat flux was +0.39 and +0.68 W/m2 for the continental United States and western Europe, respectively) globally it accounted for only 1% of the energy flux created by anthropogenic greenhouse gases.",SUPPORTS
2967,The contribution of waste heat to the global climate is 0.028 W/m2.,Global forcing from waste heat was 0.028 W/m2 in 2005.,SUPPORTS
2967,The contribution of waste heat to the global climate is 0.028 W/m2.,"Equilibrium climate experiments show statistically significant continental-scale surface warming (0.4–0.9 °C) produced by one 2100 AHF scenario, but not by current or 2040 estimates.",SUPPORTS
2970,"""Global warming is mostly due to heat production by human industry since the 1800s, from nuclear power and fossil fuels, better termed hydrocarbons, – coal, oil, natural gas.","At present, the primary source of CO 2 emissions is the burning of coal, natural gas, and petroleum for electricity and heat.",SUPPORTS
2970,"""Global warming is mostly due to heat production by human industry since the 1800s, from nuclear power and fossil fuels, better termed hydrocarbons, – coal, oil, natural gas.","The vast majority of anthropogenic carbon dioxide emissions come from combustion of fossil fuels, principally coal, oil, and natural gas, with additional contributions coming from deforestation, changes in land use, soil erosion and agriculture (including livestock).",SUPPORTS
2970,"""Global warming is mostly due to heat production by human industry since the 1800s, from nuclear power and fossil fuels, better termed hydrocarbons, – coal, oil, natural gas.","Burning hydrocarbons as fuel, producing carbon dioxide and water, is a major contributor to anthropogenic global warming.",SUPPORTS
2970,"""Global warming is mostly due to heat production by human industry since the 1800s, from nuclear power and fossil fuels, better termed hydrocarbons, – coal, oil, natural gas.","Natural gas (also called fossil gas) is a naturally occurring hydrocarbon gas mixture consisting primarily of methane, but commonly including varying amounts of other higher alkanes, and sometimes a small percentage of carbon dioxide, nitrogen, hydrogen sulfide, or helium.",SUPPORTS
